"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AW1","AW2","GA1","GA2","GA3","GE1","GF1","IA2","KA1","KA2","MA1","MD1","MW1","MW2","OC1","OD1","REM","EQD"
"03761099999","2024-01-24T14:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","250,1,N,0077,1","03048,1,9,N","009999,1,9,9","+0110,1","+0050,1","99999,9",,,,,,,"04,1,+00914,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00914,1,99,9,99,9",,,,"10270,1,99999,9",,,,,,"MET076METAR EGVO 241450Z 25015KT 9999 SCT030 BKN100 11/05 Q1027 NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T15:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","250,1,N,0077,1","00840,1,9,N","019000,1,9,9","+0108,1","+0054,1","10272,1","01,0000,9,1",,,,,,"07,1,+00840,1,99,9","08,1,+03000,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,07,1,99,9,00840,1,99,9,99,9",,,,"99999,9,10128,1","3,1,010,1,+999,9",,,,"4,99,0103,1,999","SYN10603761 25569 82515 10108 20054 30128 40272 53010 88/// 333 55300 20428 60005 87/28 88/60 91020 90710 91128=",
"03761099999","2024-01-24T15:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","250,1,N,0062,1","03048,1,9,N","009999,1,9,9","+0110,1","+0060,1","99999,9",,,,,,,"02,1,+00853,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00853,1,99,9,99,9",,,,"10270,1,99999,9",,,,,,"MET076METAR EGVO 241520Z 25012KT 9999 FEW028 BKN100 11/06 Q1027 NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T15:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","250,1,N,0046,1","03048,1,9,N","009999,1,9,9","+0110,1","+0050,1","99999,9",,,,,,,"02,1,+00792,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00792,1,99,9,99,9",,,,"10270,1,99999,9",,,,,,"MET076METAR EGVO 241550Z 25009KT 9999 FEW026 BKN100 11/05 Q1027 NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T16:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","240,1,N,0046,1","03000,1,9,N","020000,1,9,9","+0105,1","+0050,1","10275,1","01,0000,9,1",,,,,,"01,1,+00750,1,99,9","08,1,+03000,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00750,1,99,9,99,9",,,,"99999,9,10130,1","1,1,011,1,+999,9",,,,"4,99,0072,1,999","SYN10603761 25570 82409 10105 20050 30130 40275 51011 88/// 333 55300 20255 60005 81/25 88/60 91014 90710 91121=",
"03761099999","2024-01-24T16:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","250,1,N,0067,1","02896,1,9,N","009999,1,9,9","+0100,1","+0050,1","99999,9",,,,,,,"02,1,+00792,1,99,9","07,1,+02896,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00792,1,99,9,99,9",,,,"10270,1,99999,9",,,,,,"MET076METAR EGVO 241620Z 25013KT 9999 FEW026 BKN095 10/05 Q1027 NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T16:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","240,1,N,0051,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0050,1","99999,9",,,,,,,,,,,,,,,"10270,1,99999,9",,,,,,"MET063METAR EGVO 241650Z 24010KT CAVOK 10/05 Q1027 NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T17:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","240,1,N,0051,1","02400,1,9,N","021000,1,9,9","+0100,1","+0044,1","10281,1","01,0000,9,1",,,,,,"08,1,+02400,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,02400,1,99,9,99,9",,,,"99999,9,10135,1","3,1,011,1,+999,9",,,,"4,99,0072,1,999","SYN10003761 25971 82410 10100 20044 30135 40281 53011 88/// 333 55300 20042 60005 88/58 91014 90710 91118=",
"03761099999","2024-01-24T17:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","240,1,N,0067,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0050,1","99999,9",,,,,,,,,,,,,,,"10280,1,99999,9",,,,,,"MET063METAR EGVO 241720Z 24013KT CAVOK 10/05 Q1028 NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T17:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","230,1,N,0051,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0050,1","99999,9",,,,,,,,,,,,,,,"10280,1,99999,9",,,,,,"MET063METAR EGVO 241750Z 23010KT CAVOK 10/05 Q1028 NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T18:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","230,1,N,0051,1","02400,1,9,N","018000,1,9,9","+0095,1","+0049,1","10284,1","01,0000,9,1","12,0000,9,1",,,,,"05,1,+02400,1,99,9","05,1,+03600,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,02400,1,99,9,99,9",,"120,M,+0111,1","120,N,+0092,1","99999,9,10138,1","2,1,010,1,+999,9",,,,"4,99,0072,1,999","SYN12403761 05968 82310 10095 20049 30138 40284 52010 60002 88/// 333 10111 20092 55300 20000 60005 85/58 85/62 91014 90710 91119=",
"03761099999","2024-01-24T18:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,Y","009900,5,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,"MET063METAR EGVO 241820Z /////KT CAVOK ///// Q//// NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T18:23:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-16","99999","V020","240,1,N,0051,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0050,1","99999,9",,,,,,,,,,,,,,,"10280,1,99999,9",,,,,,"MET063SPECI EGVO 241823Z 24010KT CAVOK 09/05 Q1028 NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T18:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","240,1,N,0062,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0050,1","99999,9",,,,,,,,,,,,,,,"10280,1,99999,9",,,,,,"MET063METAR EGVO 241850Z 24012KT CAVOK 09/05 Q1028 NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T19:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","240,1,N,0062,1","02100,1,9,N","016000,1,9,9","+0088,1","+0052,1","10288,1","01,0000,9,1",,,,,,"06,1,+02100,1,99,9",,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,02100,1,99,9,99,9",,,,"99999,9,10142,1","1,1,012,1,+999,9",,,,"4,99,0077,1,999","SYN10003761 25866 62412 10088 20052 30142 40288 51012 86/// 333 55300 20000 60005 86/57 91015 90710 91115=",
"03761099999","2024-01-24T19:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","240,1,N,0057,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0050,1","99999,9",,,,,,,,,,,,,,,"10280,1,99999,9",,,,,,"MET063METAR EGVO 241920Z 24011KT CAVOK 09/05 Q1028 NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T19:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","230,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0050,1","99999,9",,,,,,,,,,,,,,,"10290,1,99999,9",,,,,,"MET063METAR EGVO 241950Z 23006KT CAVOK 08/05 Q1029 NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T20:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","016000,1,9,9","+0079,1","+0047,1","10294,1","01,0000,9,1",,,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,10147,1","3,1,012,1,+999,9",,,,"4,99,0046,1,999","SYN09403761 25966 02306 10079 20047 30147 40294 53012 80/// 333 55300 20000 60005 91009 90710 91113=",
"03761099999","2024-01-24T20:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","230,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0050,1","99999,9",,,,,,,,,,,,,,,"10290,1,99999,9",,,,,,"MET063METAR EGVO 242020Z 23005KT CAVOK 08/05 Q1029 NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T20:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","220,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0050,1","99999,9",,,,,,,,,,,,,,,"10290,1,99999,9",,,,,,"MET063METAR EGVO 242050Z 22006KT CAVOK 08/05 Q1029 NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T21:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","220,1,N,0031,1","99999,9,9,N","014000,1,9,9","+0071,1","+0045,1","10299,1","01,0000,9,1","12,0000,9,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,"240,M,+0111,1","240,N,+0071,1","99999,9,10152,1","2,1,014,1,+999,9",,,,"4,99,0041,1,999","SYN11203761 05964 02206 10071 20045 30152 40299 52014 60002 80/// 333 10111 20071 55300 20000 60005 91008 90710 91113=",
"03761099999","2024-01-24T21:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","210,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0030,1","99999,9",,,,,,,,,,,,,,,"10290,1,99999,9",,,,,,"MET063METAR EGVO 242120Z 21007KT CAVOK 05/03 Q1029 NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T21:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","210,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0040,1","99999,9",,,,,,,,,,,,,,,"10290,1,99999,9",,,,,,"MET063METAR EGVO 242150Z 21005KT CAVOK 06/04 Q1029 NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T22:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","210,1,N,0026,1","99999,9,9,N","013000,1,9,9","+0058,1","+0041,1","10304,1","01,0000,9,1",,,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,10156,1","1,1,013,1,+999,9",,,,"4,99,0036,1,999","SYN09403761 25963 02105 10058 20041 30156 40304 51013 80/// 333 55300 20000 60005 91007 90710 91109=",
"03761099999","2024-01-24T22:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","210,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0040,1","99999,9",,,,,,,,,,,,,,,"10300,1,99999,9",,,,,,"MET063METAR EGVO 242220Z 21004KT CAVOK 05/04 Q1030 NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T22:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","200,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0040,1","99999,9",,,,,,,,,,,,,,,"10300,1,99999,9",,,,,,"MET063METAR EGVO 242250Z 20005KT CAVOK 05/04 Q1030 NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T23:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","200,1,N,0021,1","99999,9,9,N","012000,1,9,9","+0044,1","+0032,1","10306,1","01,0000,9,1",,,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,10157,1","1,1,009,1,+999,9",,,,"4,99,0031,1,999","SYN09403761 25962 02004 10044 20032 30157 40306 51009 80/// 333 55300 20000 60005 91006 90710 91107=",
"03761099999","2024-01-24T23:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","200,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0050,1","99999,9",,,,,,,,,,,,,,,"10290,1,99999,9",,,,,,"MET063METAR EGVO 242320Z 20006KT CAVOK 06/05 Q1029 NOSIG RMK BLU BLU=",
"03761099999","2024-01-24T23:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","200,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0050,1","99999,9",,,,,,,,,,,,,,,"10290,1,99999,9",,,,,,"MET063METAR EGVO 242350Z 20005KT CAVOK 06/05 Q1029 NOSIG RMK BLU BLU=",
"03761099999","2024-01-25T00:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","200,1,N,0026,1","02100,1,9,N","013000,1,9,9","+0059,1","+0046,1","10303,1","01,0000,9,1","06,0000,9,1",,,,,"06,1,+02100,1,99,9",,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,02100,1,99,9,99,9",,,,"99999,9,10156,1","9,9,003,1,+999,9",,,,"4,99,0031,1,999","SYN11803761 05863 62005 10059 20046 30156 40303 50003 60001 86/// 333 55/// 20428 55300 20000 60005 86/57 91006 90710 91107=",
"03761099999","2024-01-25T00:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","170,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0040,1","99999,9",,,,,,,,,,,,,,,"10290,1,99999,9",,,,,,"MET063METAR EGVO 250020Z 17002KT CAVOK 05/04 Q1029 NOSIG RMK BLU BLU=",
"03761099999","2024-01-25T00:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","100,1,N,0021,1","99999,9,9,N","009000,1,9,9","+0040,1","+0020,1","99999,9",,,,,,,"04,1,+01981,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01981,1,99,9,99,9",,,,"10290,1,99999,9",,,,,,"MET059METAR EGVO 250050Z AUTO 10004KT 9000 SCT065/// 04/02 Q1029=",
"03761099999","2024-01-25T01:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","100,1,N,0021,1","99999,9,9,N","009000,1,9,9","+0035,1","+0022,1","10303,1","01,0000,9,1",,,,,,"03,1,+01800,1,99,9","02,1,+03000,1,99,9",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,01800,1,99,9,99,9",,,,"99999,9,10154,1","8,1,003,1,+999,9",,,,"4,99,0026,1,999","SYN10603761 25759 51004 10035 20022 30154 40303 58003 85/// 333 55300 20000 60005 83/56 82/60 91005 90710 91105=",
"03761099999","2024-01-25T01:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","160,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0040,1","+0030,1","99999,9",,,,,,,"02,1,+01890,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01890,1,99,9,99,9",,,,"10290,1,99999,9",,,,,,"MET059METAR EGVO 250120Z AUTO 16005KT 9999 FEW062/// 04/03 Q1029=",
"03761099999","2024-01-25T01:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","160,1,N,0026,1","02134,1,C,N","009999,1,9,9","+0050,1","+0050,1","99999,9",,,,,,,"08,1,+02134,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,02134,1,99,9,99,9",,,,"10280,1,99999,9",,,,,,"MET059METAR EGVO 250150Z AUTO 16005KT 9999 OVC070/// 05/05 Q1028=",
"03761099999","2024-01-25T02:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","160,1,N,0026,1","02100,1,9,N","010000,1,9,9","+0051,1","+0048,1","10295,1","01,0000,9,1",,,,,,"08,1,+02100,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,02100,1,99,9,99,9",,,,"99999,9,10147,1","8,1,011,1,+999,9",,,,"4,99,0031,1,999","SYN10003761 25860 81605 10051 20048 30147 40295 58011 88/// 333 55300 20000 60005 88/57 91006 90710 91106=",
"03761099999","2024-01-25T02:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","170,1,N,0021,1","06706,1,C,N","009999,1,9,9","+0050,1","+0050,1","99999,9",,,,,"10,1",,"02,1,+01615,1,99,9","04,1,+06706,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01615,1,99,9,99,9",,,,"10280,1,99999,9",,,,,,"MET072METAR EGVO 250220Z AUTO 17004KT 9999 BR FEW053/// SCT220/// 05/05 Q1028=",
"03761099999","2024-01-25T02:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","170,1,N,0026,1","06096,1,9,N","009999,1,9,9","+0060,1","+0050,1","99999,9",,,,,,,"04,1,+01280,1,99,9","07,1,+06096,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01280,1,99,9,99,9",,,,"10280,1,99999,9",,,,,,"MET069METAR EGVO 250250Z AUTO 17005KT 9999 SCT042/// BKN200/// 06/05 Q1028=",
"03761099999","2024-01-25T03:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","170,1,N,0026,1","06000,1,9,N","012000,1,9,9","+0060,1","+0054,1","10288,1","01,0000,9,1",,,,,,"04,1,+01260,1,99,9","05,1,+06000,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,01260,1,99,9,99,9",,,,"99999,9,10141,1","8,1,015,1,+999,9",,,,"4,99,0036,1,999","SYN10603761 25662 81705 10060 20054 30141 40288 58015 88/// 333 55300 20000 60005 84/42 85/70 91007 90710 91108=",
"03761099999","2024-01-25T03:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","150,1,N,0021,1","01768,1,C,N","009999,1,9,9","+0060,1","+0060,1","99999,9",,,,,,,"02,1,+01280,1,99,9","04,1,+01768,1,99,9","07,1,+02499,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01280,1,99,9,99,9",,,,"10270,1,99999,9",,,,,,"MET079METAR EGVO 250320Z AUTO 15004KT 9999 FEW042/// SCT058/// BKN082/// 06/06 Q1027=",
"03761099999","2024-01-25T03:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","170,1,N,0051,1","01585,1,9,N","009999,1,9,9","+0080,1","+0070,1","99999,9",,,,,,,"02,1,+01006,1,99,9","07,1,+01585,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01006,1,99,9,99,9",,,,"10270,1,99999,9",,,,,,"MET069METAR EGVO 250350Z AUTO 17010KT 9999 FEW033/// BKN052/// 08/07 Q1027=",
"03761099999","2024-01-25T04:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","170,1,N,0051,1","01500,1,C,N","010000,1,9,9","+0077,1","+0065,1","10280,1","01,0000,9,1",,,,,,"01,1,+00990,1,99,9","07,1,+01500,1,99,9","04,1,+02400,1,99,9","9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00990,1,99,9,99,9",,,,"99999,9,10134,1","8,1,021,1,+999,9",,,,"4,99,0062,1,999","SYN11203761 25660 81710 10077 20065 30134 40280 58021 88/// 333 55300 20000 60005 81/33 87/50 84/58 91012 90710 91113=",
"03761099999","2024-01-25T04:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","170,1,N,0041,1","99999,9,9,N","008000,1,9,9","+0070,1","+0070,1","99999,9",,,,,"10,1",,"02,1,+00823,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00823,1,99,9,99,9",,,,"10270,1,99999,9",,,,,,"MET062METAR EGVO 250420Z AUTO 17008KT 8000 BR FEW027/// 07/07 Q1027=",
"03761099999","2024-01-25T04:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","170,1,N,0046,1","01676,1,9,N","009999,1,9,9","+0080,1","+0080,1","99999,9",,,,,"10,1",,"04,1,+00122,1,99,9","08,1,+01676,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00122,1,99,9,99,9",,,,"10270,1,99999,9",,,,,,"MET072METAR EGVO 250450Z AUTO 17009KT 9999 BR SCT004/// OVC055/// 08/08 Q1027=",
"03761099999","2024-01-25T05:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","170,1,N,0046,1","00990,1,C,N","013000,1,9,9","+0082,1","+0077,1","10275,1","01,0000,9,1",,,,"10,1",,"04,1,+00120,1,99,9","01,1,+00990,1,99,9","08,1,+01500,1,99,9","9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00120,1,99,9,99,9",,,,"99999,9,10129,1","8,1,018,1,+999,9",,,,"4,99,0072,1,999","SYN11803761 27263 81709 10082 20077 30129 40275 58018 710// 88/// 333 55300 20000 60005 84/04 81/33 88/50 91014 90710 91114=",
"03761099999","2024-01-25T05:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","170,1,N,0036,1","00152,1,C,N","009999,1,9,9","+0080,1","+0080,1","99999,9",,,,,,,"08,1,+00152,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00152,1,99,9,99,9",,,,"10260,1,99999,9",,,,,,"MET059METAR EGVO 250520Z AUTO 17007KT 9999 OVC005/// 08/08 Q1026=",
"03761099999","2024-01-25T05:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","160,1,N,0041,1","00152,1,C,N","009999,1,9,9","+0090,1","+0080,1","99999,9",,,,,"10,1",,"08,1,+00152,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00152,1,99,9,99,9",,,,"10260,1,99999,9",,,,,,"MET062METAR EGVO 250550Z AUTO 16008KT 9999 BR OVC005/// 09/08 Q1026=",
"03761099999","2024-01-25T06:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","160,1,N,0041,1","00150,1,9,N","015000,1,9,9","+0086,1","+0080,1","10269,1","01,0000,9,1","12,0000,9,1","24,0000,9,1",,"10,1",,"08,1,+00150,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00150,1,99,9,99,9",,"240,M,+0098,1","240,N,+0023,1","99999,9,10123,1","6,1,018,1,+999,9",,,,"4,99,0062,1,999","SYN14203761 07265 81608 10086 20080 30123 40269 56018 60002 710// 88/// 333 10098 20023 3/101 55028 55300 20000 60005 70000 88/05 91012 90710 91113=",
"03761099999","2024-01-25T06:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","170,1,N,0046,1","00152,1,C,N","009999,1,9,9","+0090,1","+0080,1","99999,9",,,,,,,"08,1,+00152,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00152,1,99,9,99,9",,,,"10260,1,99999,9",,,,,,"MET059METAR EGVO 250620Z AUTO 17009KT 9999 OVC005/// 09/08 Q1026=",
"03761099999","2024-01-25T06:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","170,1,N,0057,1","00152,1,9,N","009999,1,9,9","+0090,1","+0080,1","99999,9",,,,,,,"02,1,+00122,1,99,9","07,1,+00152,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00122,1,99,9,99,9",,,,"10260,1,99999,9",,"51,1",,,,"MET071METAR EGVO 250650Z 17011KT 9999 -DZ FEW004 BKN005 09/08 Q1026 RMK YLO1=",
"03761099999","2024-01-25T07:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","180,1,N,0051,1","00120,1,9,N","013000,1,9,9","+0089,1","+0085,1","10267,1","01,0000,9,1",,,,"51,1",,"07,1,+00120,1,99,9","04,1,+00330,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,07,1,99,9,00120,1,99,9,99,9",,,,"99999,9,10121,1","7,1,013,1,+999,9",,,,"4,99,0082,1,999","SYN11203761 27263 81810 10089 20085 30121 40267 57013 751// 88/// 333 55300 20000 60005 87/04 84/11 91016 90710 91116=",
"03761099999","2024-01-25T07:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","180,1,N,0057,1","00152,1,C,N","009999,1,9,9","+0090,1","+0090,1","99999,9",,,,,"51,1",,"08,1,+00152,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00152,1,99,9,99,9",,,,"10260,1,99999,9",,,,,,"MET063METAR EGVO 250720Z AUTO 18011KT 9999 -DZ OVC005/// 09/09 Q1026=",
"03761099999","2024-01-25T07:50:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","180,1,N,0051,1","00122,1,C,N","004000,1,9,9","+0090,1","+0090,1","99999,9",,,,,,,"08,1,+00122,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00122,1,99,9,99,9",,,,"10260,1,99999,9",,"51,1",,,,"MET064METAR EGVO 250750Z 18010KT 4000 -DZ OVC004 09/09 Q1026 RMK YLO2=",
"03761099999","2024-01-25T08:00:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-12","99999","V020","180,1,N,0051,1","00120,1,9,N","024000,1,9,9","+0094,1","+0090,1","10263,1","01,0000,9,1",,,,"22,1",,"08,1,+00120,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00120,1,99,9,99,9",,,,"99999,9,10118,1","7,1,012,1,+999,9",,,,"4,99,0072,1,999","SYN10603761 27274 81810 10094 20090 30118 40263 57012 722// 88/// 333 55300 20000 60005 88/04 91014 90710 91116=",
"03761099999","2024-01-25T08:20:00","4","51.234139","-0.942825","123.44","ODIHAM, UK","FM-15","99999","V020","190,1,N,0051,1","00091,1,C,N","009999,1,9,9","+0100,1","+0090,1","99999,9",,,,,,,"07,1,+00091,1,99,9","07,1,+00549,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00091,1,99,9,99,9",,,,"10260,1,99999,9",,"61,1",,,,"MET118METAR EGVO 250820Z 19010KT 9999 4000SE -RA BKN003 BKN018 10/09 Q1026 TEMPO 9999 NSW FEW004 BKN006 RMK YLO2 TEMPO YLO1=",
